year,month,day,temp,pressure,humidity,wind_speed,wind_direction,clouds,generation_biomass,generation_fossil_brown_coal_lignite,generation_fossil_coal_derived_gas,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_fossil_oil_shale,generation_fossil_peat,generation_geothermal,generation_hydro_pumped_storage_consumption,generation_hydro_run_of_river_and_poundage,generation_hydro_water_reservoir,generation_marine,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_offshore,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,total_load_actual,price_day_ahead,price_actual
2015,3,22,270.15075,966.375,82.9583333333333,2.95833333333333,55.4583333333333,73.5833333333333,10489,0,0,91436,36485,6002,0,0,0,25012,28013,59793,0,163245,1397,1422,13116,3245,0,177251,14206,177235,583791,585001,38.7779166666667,50.8683333333333
2015,3,23,269.599166666667,963.875,91.9166666666667,1.83333333333333,107.625,87.5833333333333,10485,15618,0,121308,102049,7293,0,0,0,6051,29749,104142,0,163216,977,1490,11409,3415,0,127048,13223,126811,705367,707119,51.2791666666667,63.2804166666667
2015,3,24,269.889666666667,962.458333333333,81.875,4.75,53.875,72.4166666666667,10724,12006,0,102039,102936,7815,0,0,0,12346,27861,79073,0,163260,994,1565,12669,3456,0,207611,13857,208319,718792,722836,44.5329166666667,55.6475
2015,3,25,266.598458333333,969.833333333333,66.3333333333333,5.58333333333333,92.125,17.75,10865,0,0,89527,71860,7925,0,0,0,25628,28052,56455,0,163210,1046,1551,36029,4046,0,288852,34232,272769,723866,715181,40.9020833333333,52.2333333333333
2015,3,26,268.373958333333,975.75,72.2916666666667,2.875,295.333333333333,51.9583333333333,10271,0,0,95880,81350,8359,0,0,0,8661,27090,62881,0,162402,1722,1516,23689,3867,0,242279,27412,233864,725244,695642,43.3558333333333,54.3125
2015,3,27,274.022916666667,982.041666666667,69.1666666666667,2.33333333333333,236.833333333333,18.9583333333333,10710,0,0,97435,82908,8577,0,0,0,9843,30645,67292,0,163123,1898,1558,46034,3293,0,222705,44540,223434,694860,684713,44.1775,55.5458333333333
2015,3,28,274.29075,983.791666666667,64.875,1.25,186,0.166666666666667,11134,0,0,87955,49557,6649,0,0,0,27328,29936,55538,0,163118,1857,1519,53289,3396,0,164510,51718,164470,598216,596928,41.99875,53.5575
2015,3,29,273.687130434783,962.347826086957,59.1739130434783,1.73913043478261,291.521739130435,0,9522,0,0,78776,28455,5226,0,0,0,50346,28457,47815,0,156002,1762,1375,42439,2857,0,165125,41144,164901,525265,519755,29.4678260869565,43.8482608695652
2015,3,30,273.860416666667,947.333333333333,56.2916666666667,1.75,274.875,1,10494,0,0,89754,60989,7780,0,0,0,18165,30866,66787,0,162980,1870,1463,50537,3207,0,191010,49195,191107,633540,633755,40.4095833333333,53.3783333333333
2015,3,31,275.86725,984.083333333333,53.4166666666667,1.375,287.833333333333,0,10477,0,0,82542,69811,8613,0,0,0,13046,33090,78464,0,162913,1938,1495,56195,3597,0,145568,54438,145600,641303,636816,41.8491666666667,53.5145833333333
2015,4,1,274.724625,983.708333333333,51.5,2.79166666666667,52.4166666666667,4.5,11124,6291,0,107292,126450,6136,0,0,0,17747,23268,50461,0,163211,941,1743,27910,5601,0,94090,25253,94464,588501,603113,44.0979166666667,41.8875
2015,4,2,273.695916666667,981.583333333333,50.2083333333333,1.45833333333333,94.3333333333333,0.958333333333333,10937,0,0,112781,111664,7146,0,0,0,16494,33172,89083,0,139673,2054,1654,22329,4531,0,297562,23425,296765,799206,796018,38.1691666666667,49.9720833333334
2015,4,3,274.690791666667,975.916666666667,48.8333333333333,1.16666666666667,120.916666666667,42.9583333333333,10172,0,0,89901,54425,6910,0,0,0,22961,37510,117480,0,148876,1981,1472,33255,4949,0,235572,29427,234481,695953,692229,33.3258333333333,51.2454166666667
2015,4,4,274.650375,970.916666666667,44.0833333333333,2.66666666666667,75.125,19.0833333333333,7757,0,0,78362,34986,5922,0,0,0,18383,29448,56780,0,163093,886,1283,41689,3807,0,171170,42253,171088,529289,524292,23.71375,38.2808333333333
2015,4,5,274.001086956522,966.652173913043,47.6521739130435,1.78260869565217,43.2608695652174,0.478260869565217,8271,0,0,107608,75688,7525,0,0,0,6828,29602,54794,0,88644,1752,1557,16971,3105,0,196627,22238,194997,602684,617786,42.7217391304348,37.1839130434783
2015,4,6,274.332583333333,972.583333333333,57.7916666666667,3.41666666666667,105.708333333333,2.16666666666667,11636,22016,0,109336,154663,7972,0,0,0,2834,17897,63657,0,114845,1855,1577,61564,6394,0,97531,59933,96748,674134,666609,54.0504166666667,50.3420833333333
2015,4,7,272.449333333333,979.75,57.0416666666667,4.125,108.291666666667,9.83333333333333,11298,21621,0,116997,160944,7422,0,0,0,9501,16306,41598,0,137502,1936,1567,54828,5124,0,102996,55546,102996,672516,662022,54.12,56.02375
2015,4,8,271.465375,982.041666666667,54.8333333333333,5.41666666666667,115.291666666667,33.125,11785,21269,0,151398,177321,7691,0,0,0,35,15316,58591,0,153835,1936,1544,51532,5382,0,49739,51327,50563,701144,708832,59.10625,51.0729166666667
2015,4,9,269.753833333333,981.125,75.7083333333333,2.79166666666667,120.416666666667,63.375,11065,17396,0,112874,146205,8647,0,0,0,4443,14153,35272,0,158614,2012,1664,33484,6398,0,118938,34896,119370,671986,655757,52.7041666666667,60.4395833333333
